t(s),Date,Time,TxBat(V),VFR 2.4G(%),Rx VFR(%),VFR 900M(%),AccY(g),Altitude(m),RSSI 2.4G(dB),RX,RxBatt(V),AccX(g),AccZ(g),VSpeed(m/s),RSSI 900M(dB),RX,R.angle(°),P.angle(°),Power 900M(mW),ADC2(V),LiPo1(V),LiPo2(V),LiPo3(V),LiPo4(V),LiPo5(V),LiPo6(V),LiPo7(V),LiPo8(V),VFAS(V),Current(A),Temp1(°C),Temp2(°C),Air speed(km/h),Rudder,Elevator,Throttle,Aileron,Pot1,Pot2,Slider left,Slider right,SA,SB,SC,SD,SE,SF,SG,SH,SI,SJ,LS1,LS2
164.33,2026-04-02,15:38:05.420,7.50,81,97,97,-0.003,0.97,42,0,8.06,0.065,1.092,-0.87,66,0,-171.12,-6.96,10,0.00,3.68,3.70,3.68,3.69,3.69,3.68,3.71,3.69,29.61,11.4,-30,-30,82.4,0,-302,-27,275,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
164.59,2026-04-02,15:38:05.680,7.51,82,97,97,0.000,0.66,44,0,8.07,0.068,1.077,-1.01,66,0,-171.13,-3.24,10,0.00,3.68,3.70,3.68,3.69,3.69,3.68,3.71,3.69,29.61,11.4,-30,-30,83.3,0,-395,-26,133,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
164.85,2026-04-02,15:38:05.940,7.51,86,98,98,0.011,0.66,46,0,8.05,0.076,0.890,-1.07,65,0,-168.91,-1.20,10,0.00,3.68,3.70,3.70,3.71,3.69,3.68,3.71,3.69,29.65,5.3,-30,-30,82.0,0,-291,-113,0,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
165.12,2026-04-02,15:38:06.210,7.51,90,98,98,0.015,-0.13,47,0,8.06,0.065,1.068,-1.36,64,0,-167.64,-1.76,10,0.00,3.68,3.70,3.70,3.71,3.69,3.68,3.71,3.69,29.65,0.5,-30,-30,82.0,0,-292,-331,-71,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
165.38,2026-04-02,15:38:06.470,7.50,89,98,98,-0.020,-0.13,47,0,8.07,0.147,0.807,-1.20,64,0,-169.18,-0.11,10,0.00,3.68,3.70,3.70,3.71,3.69,3.68,3.72,3.70,29.65,0.5,-30,-30,78.9,0,-496,-400,-1,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
165.65,2026-04-02,15:38:06.740,7.50,90,98,98,-0.035,-0.48,48,0,8.03,0.126,0.892,-0.69,64,0,-169.27,3.30,10,0.00,3.69,3.72,3.70,3.71,3.69,3.68,3.72,3.70,29.73,0.0,-30,-30,78.9,0,-640,-405,-43,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
165.92,2026-04-02,15:38:07.010,7.51,91,97,97,-0.029,-0.64,49,0,8.05,0.068,1.126,-0.47,63,0,-166.54,2.52,10,0.00,3.69,3.72,3.70,3.71,3.69,3.68,3.72,3.70,29.73,0.0,-30,-30,75.0,-83,-491,-432,-177,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
166.18,2026-04-02,15:38:07.270,7.51,91,97,97,-0.029,-1.03,51,0,8.03,0.074,1.051,-0.96,64,0,-166.67,2.41,10,0.00,3.69,3.72,3.70,3.71,3.72,3.71,3.72,3.70,29.77,0.0,-30,-30,72.2,-88,-765,-54,-228,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
166.45,2026-04-02,15:38:07.540,7.51,88,97,97,0.039,-2.05,52,0,8.01,-0.061,1.143,-1.64,65,0,-170.22,3.42,10,0.00,3.69,3.72,3.70,3.71,3.72,3.71,3.73,3.71,29.77,0.0,-30,-30,71.1,-187,-1024,108,-174,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
166.71,2026-04-02,15:38:07.800,7.51,83,98,98,0.092,-3.21,51,0,8.00,0.007,2.480,-3.03,64,0,-173.09,-0.51,10,0.00,3.69,3.72,3.70,3.71,3.72,3.71,3.73,3.71,29.85,17.8,-30,-30,65.0,-227,-998,-506,-34,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
166.97,2026-04-02,15:38:08.060,7.50,81,98,98,-0.028,-3.54,49,0,8.00,0.053,1.026,-2.36,64,0,-174.18,-5.08,10,0.00,3.69,3.72,3.70,3.71,3.72,3.71,3.73,3.71,29.85,17.8,-30,-30,65.2,-219,-309,-635,-140,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
167.25,2026-04-02,15:38:08.340,7.50,86,98,98,-0.024,-3.29,51,0,8.01,0.076,0.750,-0.38,67,0,-176.07,-3.91,10,0.00,3.69,3.72,3.71,3.71,3.72,3.71,3.73,3.71,29.89,0.0,-30,-30,65.0,-75,-782,-378,109,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
167.52,2026-04-02,15:38:08.610,7.51,85,98,98,0.018,-2.90,50,0,8.01,0.099,0.626,0.67,68,0,-176.07,-3.91,10,0.00,3.69,3.72,3.71,3.71,3.71,3.70,3.73,3.71,29.89,0.0,-30,-30,65.0,-84,-1022,-103,206,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
167.78,2026-04-02,15:38:08.870,7.51,88,97,97,0.018,-2.87,52,0,7.99,-0.074,1.194,0.64,71,0,-174.05,-2.51,10,0.00,3.69,3.72,3.71,3.71,3.71,3.70,3.72,3.70,29.93,14.4,-30,-30,61.9,-59,-456,-529,77,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
168.04,2026-04-02,15:38:09.130,7.50,87,97,97,0.000,-2.87,54,0,8.02,0.031,1.038,0.02,72,0,-174.05,-2.51,10,0.00,3.70,3.72,3.71,3.71,3.71,3.70,3.72,3.70,29.93,14.4,-30,-30,56.9,0,-716,-596,126,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
168.3,2026-04-02,15:38:09.390,7.50,86,98,98,-0.012,-2.76,57,0,7.97,0.062,0.665,0.30,75,0,-173.50,2.61,10,0.00,3.70,3.72,3.71,3.71,3.71,3.70,3.72,3.70,29.94,0.0,-30,-30,55.0,0,-1023,-590,255,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
168.58,2026-04-02,15:38:09.670,7.50,85,98,98,0.103,-2.70,62,0,8.01,0.066,1.646,0.21,75,0,-174.47,4.06,10,0.00,3.70,3.72,3.71,3.71,3.72,3.71,3.72,3.70,29.94,0.0,-30,-30,53.3,0,-1024,-592,276,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
168.84,2026-04-02,15:38:09.930,7.50,85,98,98,0.074,-2.72,63,0,7.97,0.320,0.506,0.12,74,0,-171.27,8.24,10,0.00,3.70,3.72,3.71,3.71,3.72,3.71,3.74,3.72,29.94,0.0,-30,-30,55.0,-11,-1024,-594,231,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
169.1,2026-04-02,15:38:10.190,7.51,92,98,98,-0.069,-2.78,66,0,8.00,0.144,0.717,-0.08,75,0,-170.17,10.38,10,0.00,3.71,3.73,3.71,3.71,3.72,3.71,3.74,3.72,29.94,0.0,-30,-30,49.4,-121,-1007,-722,143,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
169.36,2026-04-02,15:38:10.450,7.51,97,98,98,-0.008,-2.78,69,0,8.01,0.155,0.869,-0.08,77,0,-171.86,9.26,10,0.00,3.71,3.73,3.71,3.71,3.72,3.71,3.74,3.72,29.96,0.0,-30,-30,49.4,-102,-984,-1012,99,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
169.63,2026-04-02,15:38:10.720,7.51,97,98,98,-0.053,-2.71,73,0,8.02,0.192,0.903,0.12,79,0,-172.23,11.40,10,0.00,3.71,3.73,3.72,3.72,3.72,3.71,3.74,3.72,29.96,0.0,-30,-30,47.8,0,-978,-1023,78,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
169.9,2026-04-02,15:38:10.990,7.50,97,98,98,0.067,-2.78,75,0,8.04,0.173,0.844,-0.09,81,0,-170.99,12.67,10,0.00,3.71,3.73,3.72,3.72,3.73,3.72,3.74,3.72,29.96,0.0,-30,-30,47.0,0,-1000,-1024,59,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
170.16,2026-04-02,15:38:11.250,7.50,97,99,99,0.040,-2.73,77,0,8.03,0.134,0.784,0.01,82,0,-170.71,12.10,10,0.00,3.71,3.73,3.72,3.72,3.73,3.72,3.74,3.72,29.97,0.0,-30,-30,41.7,268,-968,-994,38,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
170.42,2026-04-02,15:38:11.510,7.50,99,99,99,-0.013,-2.61,79,0,8.02,0.190,0.976,0.30,81,0,-170.72,14.89,10,0.00,3.71,3.73,3.72,3.72,3.73,3.72,3.74,3.72,29.97,0.0,-30,-30,41.7,0,-886,-1000,26,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
170.68,2026-04-02,15:38:11.770,7.50,100,100,99,-0.049,-2.60,78,0,8.01,0.230,0.666,0.13,78,0,-170.63,14.35,10,0.00,3.71,3.73,3.72,3.72,3.73,3.72,3.74,3.72,29.97,0.0,-30,-30,36.5,213,-852,-1023,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
170.94,2026-04-02,15:38:12.030,7.50,99,99,99,-0.049,-2.43,77,0,8.01,0.168,1.114,0.34,73,0,-170.63,15.78,10,0.00,3.71,3.73,3.72,3.72,3.73,3.72,3.74,3.72,29.97,0.0,-30,-30,35.6,314,-770,-930,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
171.21,2026-04-02,15:38:12.300,7.50,98,99,99,0.039,-2.22,75,0,8.04,0.105,0.908,0.60,75,0,-171.48,15.23,10,0.00,3.71,3.73,3.72,3.72,3.73,3.72,3.74,3.72,29.98,0.0,-30,-30,32.6,295,-632,-918,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
171.48,2026-04-02,15:38:12.570,7.50,96,99,99,-0.023,-2.22,73,0,8.06,0.248,0.974,0.48,75,0,-171.97,16.60,10,0.00,3.71,3.73,3.72,3.72,3.73,3.72,3.74,3.72,29.98,0.0,-30,-30,28.7,321,-494,-999,0,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
171.74,2026-04-02,15:38:12.830,7.50,96,100,100,-0.073,-2.12,69,0,8.02,0.129,0.785,0.22,66,0,-171.89,15.26,10,0.00,3.71,3.73,3.72,3.72,3.73,3.72,3.74,3.72,29.98,0.0,-30,-30,28.7,466,-410,-961,0,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
172.0,2026-04-02,15:38:13.090,7.50,97,100,100,0.015,-2.05,67,0,8.03,0.110,1.147,0.13,65,0,-171.44,15.73,10,0.00,3.71,3.73,3.72,3.72,3.73,3.72,3.74,3.72,29.98,0.0,-30,-30,27.2,544,-210,-795,-1,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
172.27,2026-04-02,15:38:13.360,7.51,97,100,100,0.016,-2.13,65,0,8.00,0.124,0.700,0.04,60,0,-171.71,15.41,10,0.00,3.71,3.73,3.72,3.72,3.73,3.72,3.74,3.72,29.98,0.0,-30,-30,27.2,713,-46,-590,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
172.53,2026-04-02,15:38:13.620,7.51,97,100,100,-0.072,-2.09,59,0,7.98,0.063,0.956,-0.13,58,0,-171.79,15.99,10,0.00,3.71,3.73,3.72,3.72,3.73,3.72,3.74,3.72,29.98,0.0,-30,-30,21.7,769,0,-492,0,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
172.8,2026-04-02,15:38:13.890,7.51,97,99,99,-0.056,-2.14,58,0,7.98,0.178,0.926,-0.05,53,0,-172.11,15.30,10,0.00,3.71,3.73,3.72,3.72,3.73,3.72,3.74,3.72,29.97,2.4,-30,-30,20.7,793,2,-390,0,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
173.06,2026-04-02,15:38:14.150,7.50,97,99,99,-0.120,-2.17,57,0,7.97,0.023,0.964,-0.05,51,0,-173.11,14.84,10,0.00,3.71,3.73,3.72,3.72,3.73,3.72,3.74,3.72,29.97,2.4,-30,-30,17.8,860,1,-327,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
173.32,2026-04-02,15:38:14.410,7.50,97,99,99,-0.118,-2.24,56,0,7.97,0.026,0.923,-0.16,55,0,-173.61,14.56,10,0.00,3.71,3.73,3.72,3.72,3.73,3.72,3.74,3.72,29.95,4.7,-30,-30,18.7,857,2,-301,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
173.58,2026-04-02,15:38:14.670,7.50,96,99,99,-0.048,-2.37,56,0,8.00,0.036,0.915,-0.33,53,0,-174.86,13.76,10,0.00,3.71,3.73,3.72,3.72,3.73,3.72,3.74,3.72,29.95,4.7,-30,-30,15.4,798,5,-305,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
173.84,2026-04-02,15:38:14.930,7.51,97,99,99,-0.042,-2.44,58,0,8.00,0.025,0.973,-0.33,58,0,-175.64,13.81,10,0.00,3.71,3.73,3.72,3.72,3.73,3.72,3.74,3.72,29.94,4.9,-30,-30,17.8,672,0,-425,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
174.1,2026-04-02,15:38:15.190,7.51,98,99,99,-0.094,-2.45,59,0,7.96,0.063,1.111,-0.15,61,0,-176.91,13.48,10,0.00,3.71,3.72,3.72,3.72,3.73,3.72,3.74,3.72,29.94,2.0,-30,-30,17.8,891,0,-430,0,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
174.36,2026-04-02,15:38:15.450,7.51,97,99,99,-0.144,-2.38,61,0,7.97,0.042,0.833,0.09,64,0,-178.49,14.35,10,0.00,3.71,3.72,3.72,3.72,3.73,3.72,3.74,3.72,29.94,2.0,-30,-30,15.4,682,3,-490,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
174.62,2026-04-02,15:38:15.710,7.50,97,99,99,-0.061,-2.36,61,0,8.00,0.114,0.968,0.09,64,0,-178.85,13.65,10,0.00,3.71,3.72,3.72,3.72,3.73,3.72,3.74,3.72,29.94,1.8,-30,-30,13.9,727,7,-502,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
174.88,2026-04-02,15:38:15.970,7.50,97,99,99,0.001,-2.16,61,0,7.99,0.165,1.191,0.34,63,0,-179.62,13.39,10,0.00,3.71,3.72,3.72,3.72,3.73,3.72,3.74,3.72,29.94,1.8,-30,-30,8.9,599,4,-510,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
175.14,2026-04-02,15:38:16.230,7.51,98,99,99,-0.027,-2.03,60,0,8.01,0.104,1.191,0.51,63,0,-179.59,13.23,10,0.00,3.71,3.73,3.72,3.72,3.73,3.72,3.74,3.72,29.94,1.7,-30,-30,6.1,700,1,-512,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
175.42,2026-04-02,15:38:16.510,7.50,95,99,99,-0.025,-1.97,59,0,8.04,0.004,0.892,0.14,64,0,-179.00,12.95,10,0.00,3.71,3.73,3.72,3.72,3.73,3.72,3.74,3.72,29.94,1.7,-30,-30,6.1,695,0,-511,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
175.68,2026-04-02,15:38:16.770,7.50,95,99,99,-0.028,-1.89,58,0,8.04,0.130,0.961,0.24,65,0,-178.60,12.96,10,0.00,3.71,3.73,3.72,3.72,3.73,3.72,3.74,3.72,29.95,1.7,-30,-30,0.0,856,7,-507,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
175.95,2026-04-02,15:38:17.040,7.50,96,99,99,0.006,-1.90,58,0,8.00,0.117,1.080,0.14,64,0,-178.27,13.10,10,0.00,3.71,3.73,3.72,3.72,3.73,3.72,3.74,3.72,29.95,1.7,-30,-30,0.0,886,9,-394,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
176.22,2026-04-02,15:38:17.310,7.51,96,99,99,-0.035,-1.95,58,0,7.98,0.051,0.941,-0.08,62,0,-178.15,12.38,10,0.00,3.71,3.73,3.72,3.72,3.73,3.72,3.74,3.72,29.94,1.7,-30,-30,0.0,896,0,-253,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
176.48,2026-04-02,15:38:17.570,7.50,94,99,99,0.020,-2.00,57,0,7.98,0.051,1.006,-0.11,61,0,-178.14,12.27,10,0.00,3.71,3.73,3.72,3.72,3.73,3.72,3.74,3.72,29.94,1.7,-30,-30,0.0,961,4,-213,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
176.75,2026-04-02,15:38:17.840,7.50,94,99,99,-0.064,-2.16,58,0,7.96,-0.023,1.042,-0.36,62,0,-178.55,12.16,10,0.00,3.71,3.73,3.72,3.72,3.73,3.72,3.74,3.72,29.92,7.4,-30,-30,0.0,986,1,-171,0,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
177.01,2026-04-02,15:38:18.100,7.50,96,100,100,-0.044,-2.32,57,0,7.96,0.016,1.097,-0.48,61,0,-179.14,10.44,10,0.00,3.71,3.73,3.72,3.72,3.73,3.71,3.74,3.72,29.92,7.4,-30,-30,0.0,950,8,-123,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
177.27,2026-04-02,15:38:18.360,7.50,95,100,100,-0.076,-2.37,57,0,8.01,-0.035,1.091,-0.37,53,0,-179.49,10.09,10,0.00,3.71,3.73,3.72,3.72,3.73,3.71,3.74,3.72,29.89,9.4,-30,-30,0.0,799,0,-122,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
177.54,2026-04-02,15:38:18.630,7.50,94,100,100,-0.044,-2.38,56,0,8.03,-0.102,0.942,-0.13,53,0,170.41,8.79,10,0.00,3.70,3.72,3.72,3.72,3.73,3.71,3.74,3.72,29.89,9.4,-30,-30,0.0,545,2,-128,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
177.82,2026-04-02,15:38:18.910,7.50,95,100,100,-0.108,-2.48,56,0,8.02,-0.071,0.900,-0.25,60,0,179.70,7.86,10,0.00,3.70,3.72,3.72,3.71,3.73,3.71,3.74,3.72,29.89,9.0,-30,-30,0.0,782,1,-132,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
178.08,2026-04-02,15:38:19.170,7.50,97,100,100,-0.082,-2.45,56,0,8.01,-0.061,1.051,0.03,62,0,179.76,7.29,10,0.00,3.70,3.72,3.72,3.71,3.73,3.71,3.74,3.72,29.89,9.0,-30,-30,0.0,851,3,-237,0,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
178.35,2026-04-02,15:38:19.440,7.51,98,100,100,-0.040,-2.37,58,0,8.00,0.018,0.966,0.22,63,0,179.18,7.07,10,0.00,3.70,3.72,3.72,3.71,3.72,3.71,3.74,3.72,29.89,6.4,-30,-30,0.0,860,4,-201,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
178.62,2026-04-02,15:38:19.710,7.51,98,100,100,-0.069,-2.32,60,0,7.99,-0.041,1.036,0.25,59,0,179.09,7.06,10,0.00,3.70,3.72,3.72,3.71,3.72,3.71,3.73,3.71,29.87,7.8,-30,-30,0.0,865,3,-169,0,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
178.88,2026-04-02,15:38:19.970,7.50,98,100,100,-0.074,-2.37,60,0,8.02,0.029,1.199,-0.04,59,0,178.56,6.69,10,0.00,3.70,3.72,3.72,3.71,3.72,3.71,3.73,3.71,29.87,7.8,-30,-30,0.0,780,1,-168,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
179.14,2026-04-02,15:38:20.230,7.51,100,100,100,-0.024,-2.37,61,0,8.04,-0.007,1.141,-0.03,55,0,178.61,6.14,10,0.00,3.70,3.72,3.72,3.71,3.72,3.71,3.73,3.71,29.86,7.7,-30,-30,0.0,757,6,-172,0,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
179.4,2026-04-02,15:38:20.490,7.50,100,100,100,0.026,-2.40,63,0,8.03,-0.067,1.063,-0.05,56,0,178.50,5.80,10,0.00,3.70,3.72,3.72,3.71,3.72,3.71,3.73,3.71,29.86,7.7,-30,-30,0.0,676,3,-232,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
179.66,2026-04-02,15:38:20.750,7.50,100,100,100,-0.060,-2.38,65,0,8.05,-0.059,1.113,0.00,56,0,178.47,5.92,10,0.00,3.70,3.72,3.72,3.71,3.72,3.71,3.73,3.71,29.86,7.7,-30,-30,0.0,700,0,-285,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
179.92,2026-04-02,15:38:21.010,7.50,100,100,100,-0.090,-2.38,67,0,8.06,-0.042,1.067,0.17,54,0,178.45,5.64,10,0.00,3.70,3.72,3.72,3.71,3.72,3.71,3.73,3.71,29.86,7.7,-30,-30,0.0,547,1,-302,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
180.18,2026-04-02,15:38:21.270,7.50,98,100,100,0.004,-2.19,67,0,8.07,0.024,0.989,0.32,56,0,178.19,6.15,10,0.00,3.70,3.72,3.72,3.71,3.72,3.71,3.73,3.71,29.87,4.7,-30,-30,0.0,538,3,-304,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
180.44,2026-04-02,15:38:21.530,7.50,97,100,100,0.004,-2.19,67,0,8.05,0.013,1.014,0.10,59,0,178.35,5.68,10,0.00,3.70,3.72,3.72,3.71,3.72,3.71,3.73,3.71,29.87,4.7,-30,-30,0.0,534,7,-301,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
180.71,2026-04-02,15:38:21.800,7.50,97,100,100,-0.002,-2.08,68,0,8.04,-0.058,0.978,0.24,57,0,178.61,6.29,10,0.00,3.70,3.72,3.72,3.71,3.73,3.71,3.73,3.71,29.88,4.8,-30,-30,0.0,446,7,-304,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
180.97,2026-04-02,15:38:22.060,7.50,99,100,100,0.032,-2.14,69,0,8.06,0.072,1.022,0.04,60,0,179.08,6.12,10,0.00,3.70,3.72,3.72,3.71,3.73,3.71,3.74,3.72,29.88,4.8,-30,-30,0.0,463,0,-395,0,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
181.23,2026-04-02,15:38:22.320,7.50,99,100,100,0.010,-2.12,70,0,8.04,0.041,1.219,0.06,63,0,179.40,7.36,10,0.00,3.71,3.73,3.72,3.71,3.73,3.71,3.74,3.72,29.89,2.9,-30,-30,0.0,357,2,-395,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
181.49,2026-04-02,15:38:22.580,7.50,98,100,100,0.002,-2.00,68,0,8.05,0.003,0.990,0.25,66,0,179.69,7.31,10,0.00,3.71,3.73,3.72,3.71,3.73,3.71,3.74,3.72,29.89,2.9,-30,-30,0.0,364,2,-362,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
181.76,2026-04-02,15:38:22.850,7.50,98,100,100,0.033,-1.96,69,0,8.06,0.025,0.854,0.22,66,0,-179.20,7.09,10,0.00,3.71,3.73,3.72,3.71,3.73,3.72,3.74,3.72,29.87,3.9,-30,-30,0.0,332,6,-240,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
182.03,2026-04-02,15:38:23.120,7.50,99,100,100,0.020,-2.02,71,0,8.05,-0.098,0.852,0.01,64,0,-178.45,7.42,10,0.00,3.71,3.73,3.72,3.71,3.73,3.72,3.74,3.72,29.87,3.9,-30,-30,0.0,293,0,-229,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
182.3,2026-04-02,15:38:23.390,7.50,99,100,100,0.064,-2.14,72,0,8.06,-0.043,0.900,-0.26,66,0,-178.25,7.08,10,0.00,3.71,3.72,3.72,3.71,3.73,3.72,3.74,3.72,29.87,6.5,-30,-30,0.0,199,0,-230,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
182.56,2026-04-02,15:38:23.650,7.50,99,100,100,-0.070,-2.23,72,0,8.03,0.048,1.197,-0.30,66,0,-177.85,7.29,10,0.00,3.71,3.72,3.72,3.71,3.73,3.72,3.74,3.72,29.87,6.5,-30,-30,0.0,258,3,-377,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
182.82,2026-04-02,15:38:23.910,7.50,99,100,100,0.065,-2.18,73,0,8.03,0.061,1.144,-0.08,66,0,-177.68,7.38,10,0.00,3.71,3.72,3.72,3.72,3.73,3.72,3.74,3.72,29.90,3.9,-30,-30,0.0,202,0,-393,0,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
183.08,2026-04-02,15:38:24.170,7.49,100,100,100,0.010,-2.05,73,0,8.04,-0.017,0.961,0.23,63,0,-176.91,7.77,10,0.00,3.71,3.72,3.72,3.72,3.72,3.72,3.74,3.72,29.90,3.9,-30,-30,0.0,245,9,-394,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
183.35,2026-04-02,15:38:24.440,7.49,99,100,100,-0.005,-1.96,74,0,8.03,0.060,1.033,0.31,61,0,-176.88,7.90,10,0.00,3.71,3.72,3.72,3.72,3.72,3.72,3.74,3.72,29.91,3.1,-30,-30,0.0,404,1,-334,0,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
183.61,2026-04-02,15:38:24.700,7.50,99,100,100,0.006,-1.91,74,0,8.01,0.015,0.833,0.27,62,0,-176.16,7.46,10,0.00,3.71,3.73,3.72,3.72,3.72,3.72,3.74,3.72,29.92,4.7,-30,-30,0.0,540,9,-360,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
183.87,2026-04-02,15:38:24.960,7.50,99,100,100,-0.027,-1.91,74,0,8.03,-0.023,1.053,0.09,64,0,-175.94,7.65,10,0.00,3.71,3.73,3.72,3.72,3.72,3.72,3.74,3.72,29.92,4.7,-30,-30,0.0,307,3,-386,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
184.14,2026-04-02,15:38:25.230,7.50,99,100,100,0.047,-2.07,75,0,8.02,0.013,0.912,-0.18,63,0,-175.48,7.05,10,0.00,3.71,3.73,3.72,3.72,3.73,3.72,3.74,3.72,29.92,3.2,-30,-30,0.0,284,3,-385,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
184.4,2026-04-02,15:38:25.490,7.50,100,100,100,0.015,-2.07,75,0,8.04,0.085,1.036,-0.10,62,0,-175.41,7.70,10,0.00,3.71,3.73,3.72,3.72,3.73,3.72,3.74,3.72,29.92,3.2,-30,-30,0.0,277,5,-345,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
